"SC-PWTK", 217891,5653221,179,51.8904,8398.13,0.0385428,25.9452,
0,53
1,53
2,53
3,53
4,53
5,53
6,53
7,53
8,53
9,53
10,53
11,53
12,53
13,53
14,53
15,53
16,53
17,53
18,53
19,53
20,53
21,53
22,53
23,53
24,53
25,53
26,53
27,53
28,53
29,53
30,53
31,53
32,53
33,53
34,53
35,53
36,53
37,53
38,53
39,53
40,53
41,53
42,53
43,53
44,53
45,53
46,53
47,53
48,53
49,53
50,53
51,53
52,53
53,53
54,53
55,53
56,53
57,53
58,53
59,53
60,53
61,53
62,53
63,53
64,53
65,53
66,53
67,53
68,53
69,53
70,53
71,53
72,53
73,53
74,53
75,53
76,53
77,53
78,53
79,53
80,53
81,53
82,53
83,53
84,53
85,53
86,53
87,53
88,53
89,53
90,53
91,53
92,53
93,53
94,53
95,53
96,53
97,53
98,53
99,53
100,53
101,53
102,53
103,53
104,53
105,53
106,53
107,53
108,53
109,53
110,53
111,53
112,53
113,53
114,53
115,53
116,53
117,53
118,53
119,53
120,53
121,53
122,53
123,53
124,53
125,53
126,53
127,53
128,53
129,53
130,53
131,53
132,53
133,53
134,53
135,53
136,53
137,53
138,53
139,53
140,53
141,53
142,53
143,53
144,53
145,53
146,53
147,53
148,53
149,53
150,53
151,53
152,53
153,53
154,53
155,53
156,53
157,53
158,53
159,53
160,53
161,53
162,53
163,53
164,53
165,53
166,53
167,53
168,53
169,53
170,53
171,53
172,53
173,53
174,53
175,53
176,53
177,53
178,53
179,53
180,53
181,53
182,53
183,53
184,53
185,53
186,53
187,53
188,53
189,53
190,53
191,53
192,53
193,53
194,53
195,53
196,53
197,53
198,53
199,53
200,53
201,53
202,53
203,53
204,53
205,53
206,53
207,53
208,53
209,53
210,53
211,53
212,53
213,53
214,53
215,53
216,53
217,53
218,53
219,53
220,53
221,53
222,53
223,53
224,53
225,53
226,53
227,53
228,53
229,53
230,53
231,53
232,53
233,53
234,53
235,53
236,53
237,53
238,53
239,53
240,53
241,53
242,53
243,53
244,53
245,53
246,53
247,53
248,53
249,53
250,53
251,53
252,53
253,53
254,53
255,53
256,53
257,53
258,53
259,53
260,53
261,53
262,53
263,53
264,53
265,53
266,53
267,53
268,53
269,53
270,53
271,53
272,53
273,53
274,53
275,53
276,53
277,53
278,53
279,53
280,53
281,53
282,53
283,53
284,53
285,53
286,53
287,53
288,53
289,53
290,53
291,53
292,53
293,53
294,53
295,53
296,53
297,53
298,53
299,53
300,53
301,53
302,53
303,53
304,53
305,53
306,53
307,53
308,53
309,53
310,53
311,53
312,53
313,53
314,53
315,53
316,53
317,53
318,53
319,53
320,53
321,53
322,53
323,53
324,53
325,53
326,53
327,53
328,53
329,53
330,53
331,53
332,53
333,53
334,53
335,53
336,53
337,53
338,53
339,53
340,53
341,53
342,53
343,53
344,53
345,53
346,53
347,53
348,53
349,53
350,53
351,53
352,53
353,53
354,53
355,53
356,53
357,53
358,53
359,53
360,53
361,53
362,53
363,53
364,53
365,53
366,53
367,53
368,53
369,53
370,53
371,53
372,53
373,53
374,53
375,53
376,53
377,53
378,53
379,53
380,53
381,53
382,53
383,53
384,53
385,53
386,53
387,53
388,53
389,53
390,53
391,53
392,53
393,53
394,53
395,53
396,53
397,53
398,53
399,53
400,53
401,53
402,53
403,53
404,53
405,53
406,53
407,53
408,53
409,53
410,53
411,53
412,53
413,53
414,53
415,53
416,53
417,53
418,53
419,53
420,53
421,53
422,53
423,53
424,53
425,53
426,53
427,53
428,53
429,53
430,53
431,53
432,53
433,53
434,53
435,53
436,53
437,53
438,53
439,53
440,53
441,53
442,53
443,53
444,53
445,53
446,53
447,53
448,53
449,53
450,53
451,53
452,53
453,53
454,53
455,53
456,53
457,53
458,53
459,53
460,53
461,53
462,53
463,53
464,53
465,53
466,53
467,53
468,53
469,53
470,53
471,53
472,53
473,53
474,53
475,53
476,53
477,53
478,53
479,53
480,53
481,53
482,53
483,53
484,53
485,53
486,53
487,53
488,53
489,53
490,53
491,53
492,53
493,53
494,53
495,53
496,53
497,53
498,53
499,53
500,53
501,53
502,53
503,53
504,53
505,53
506,53
507,53
508,53
509,53
510,53
511,53
512,53
513,53
514,53
515,53
516,53
517,53
518,53
519,53
520,53
521,53
522,53
523,53
524,53
525,53
526,53
527,53
528,53
529,53
530,53
531,53
532,53
533,53
534,53
535,53
536,53
537,53
538,53
539,53
540,53
541,53
542,53
543,53
544,53
545,53
546,53
547,53
548,53
549,53
550,53
551,53
552,53
553,53
554,53
555,53
556,53
557,53
558,53
559,53
560,53
561,53
562,53
563,53
564,53
565,53
566,53
567,53
568,53
569,53
570,53
571,53
572,53
573,53
574,53
575,53
576,53
577,53
578,53
579,53
580,53
581,53
582,53
583,53
584,53
585,53
586,53
587,53
588,53
589,53
590,53
591,53
592,53
593,53
594,53
595,53
596,53
597,53
598,53
599,53
600,53
601,53
602,53
603,53
604,53
605,53
606,53
607,53
608,53
609,53
610,53
611,53
612,53
613,53
614,53
615,53
616,53
617,53
618,53
619,53
620,53
621,53
622,53
623,53
624,53
625,53
626,53
627,53
628,53
629,53
630,53
631,53
632,53
633,53
634,53
635,53
636,53
637,53
638,53
639,53
640,53
641,53
642,53
643,53
644,53
645,53
646,53
647,53
648,53
649,53
650,53
651,53
652,53
653,53
654,53
655,53
656,53
657,53
658,53
659,53
660,53
661,53
662,53
663,53
664,53
665,53
666,53
667,53
668,53
669,53
670,53
671,53
672,53
673,53
674,53
675,53
676,53
677,53
678,53
679,53
680,53
681,53
682,53
683,53
684,53
685,53
686,53
687,53
688,53
689,53
690,53
691,53
692,53
693,53
694,53
695,53
696,53
697,53
698,53
699,53
700,53
701,53
702,53
703,53
704,53
705,53
706,53
707,53
708,53
709,53
710,53
711,53
712,53
713,53
714,53
715,53
716,53
717,53
718,53
719,53
720,53
721,53
722,50
723,52
724,52
725,52
726,53
727,53
728,50
729,52
730,52
731,52
732,53
733,53
734,53
735,53
736,53
737,53
738,53
739,53
740,53
741,53
742,53
743,53
744,53
745,53
746,53
747,53
748,53
749,53
750,53
751,53
752,50
753,52
754,52
755,52
756,53
757,53
758,44
759,50
760,50
761,50
762,53
763,53
764,50
765,52
766,52
767,52
768,53
769,53
770,53
771,53
772,53
773,53
774,53
775,53
776,53
777,53
778,53
779,53
780,53
781,53
782,53
783,53
784,53
785,53
786,53
787,53
788,53
789,53
790,53
791,53
792,53
793,53
794,53
795,53
796,53
797,53
798,53
799,53
800,53
801,53
802,53
803,53
804,53
805,53
806,53
807,53
808,53
809,53
810,53
811,53
812,53
813,53
814,53
815,53
816,53
817,53
818,53
819,53
820,53
821,53
822,53
823,53
824,53
825,53
826,53
827,53
828,53
829,53
830,53
831,53
832,53
833,53
834,53
835,53
836,53
837,53
838,53
839,53
840,53
841,53
842,53
843,53
844,53
845,53
846,53
847,53
848,53
849,53
850,53
851,53
852,53
853,53
854,53
855,53
856,53
857,53
858,53
859,53
860,53
861,53
862,53
863,53
864,53
865,53
866,53
867,53
868,53
869,53
870,53
871,53
872,53
873,53
874,53
875,53
876,53
877,53
878,53
879,53
880,53
881,53
882,53
883,53
884,53
885,53
886,53
887,53
888,53
889,53
890,53
891,53
892,53
893,53
894,53
895,53
896,53
897,53
898,53
899,53
900,53
901,53
902,53
903,53
904,53
905,53
906,53
907,53
908,53
909,53
910,53
911,53
912,53
913,53
914,53
915,53
916,53
917,53
918,53
919,53
920,53
921,53
922,53
923,53
924,53
925,53
926,53
927,53
928,53
929,53
930,53
931,53
932,53
933,53
934,53
935,53
936,53
937,53
938,53
939,53
940,53
941,53
942,53
943,53
944,53
945,53
946,53
947,53
948,53
949,53
950,53
951,53
952,53
953,53
954,53
955,53
956,53
957,53
958,53
959,53
960,53
961,53
962,53
963,53
964,53
965,53
966,53
967,53
968,53
969,53
970,53
971,53
972,53
973,53
974,53
975,53
976,53
977,53
978,53
979,53
980,53
981,53
982,53
983,53
984,53
985,53
986,53
987,53
988,53
989,53
990,53
991,53
992,53
993,53
994,53
995,53
996,53
997,53
998,53
999,53
1000,53
1001,53
1002,53
1003,53
1004,53
1005,53
1006,53
1007,53
