"BIO-MOUSE-GENE", 45101,14506196,8031,641.276,140.223,0.00310909,321.638,
0,107
1,108
2,88
3,94
4,97
5,139
6,145
7,198
8,207
9,23
10,23
11,24
12,23
13,23
14,23
15,23
16,23
17,25
18,23
19,23
20,25
21,23
22,95
23,11
24,116
25,125
26,120
27,136
28,142
29,195
30,179
31,230
32,260
33,23
34,23
35,23
36,23
37,23
38,23
39,23
40,23
41,23
42,23
43,23
44,23
45,1102
46,757
47,500
48,1769
49,1753
50,1278
51,1255
52,1061
53,1428
54,825
55,406
56,387
57,195
58,23
59,23
60,11
61,1411
62,195
63,393
64,2097
65,1670
66,1601
67,1304
68,2082
69,1303
70,2646
71,589
72,546
73,1242
74,1873
75,2258
76,1280
77,2414
78,1068
79,761
80,1403
81,931
82,1363
83,925
84,1943
85,1404
86,1147
87,643
88,390
89,3234
90,982
91,1176
92,66
93,2639
94,1071
95,1029
96,1549
97,1593
98,2019
99,522
100,1039
101,2140
102,2426
103,609
104,1073
105,1365
106,635
107,1220
108,1094
109,608
110,891
111,473
112,1165
113,1404
114,571
115,802
116,1694
117,989
118,2116
119,1934
120,1845
121,2142
122,566
123,1351
124,1541
125,146
126,614
127,2185
128,787
129,1884
130,1068
131,393
132,1027
133,1922
134,2403
135,1029
136,1235
137,992
138,2133
139,872
140,837
141,984
142,1735
143,1129
144,2089
145,1368
146,1216
147,1965
148,2655
149,1770
150,1426
151,748
152,1053
153,1731
154,1403
155,1843
156,1584
157,1105
158,2139
159,145
160,833
161,1043
162,346
163,523
164,1139
165,3165
166,2676
167,3160
168,1342
169,2667
170,255
171,3
172,1955
173,750
174,522
175,1450
176,2772
177,2589
178,2095
179,3385
180,37
181,901
182,1576
183,846
184,462
185,500
186,1624
187,187
188,2127
189,1333
190,860
191,77
192,239
193,1689
194,322
195,764
196,561
197,74
198,40
199,929
200,45
201,2934
202,37
203,36
204,1861
205,1452
206,570
207,2726
208,821
209,0
210,3101
211,3127
212,690
213,2427
214,2683
215,1641
216,198
217,1257
218,1134
219,1630
220,1080
221,825
222,1194
223,2078
224,1886
225,2602
226,0
227,827
228,111
229,2
230,973
231,3
232,2066
233,2998
234,190
235,1729
236,285
237,1028
238,22
239,46
240,4
241,15
242,221
243,1213
244,388
245,1805
246,3125
247,19
248,31
249,156
250,11
251,45
252,2523
253,1219
254,2919
255,15
256,2507
257,2079
258,418
259,51
260,463
261,3132
262,28
263,3319
264,1119
265,134
266,2972
267,1651
268,28
269,19
270,1477
271,85
272,2116
273,1538
274,1030
275,817
276,1083
277,56
278,2319
279,26
280,34
281,306
282,1110
283,1243
284,790
285,1567
286,555
287,1463
288,5
289,226
290,97
291,285
292,269
293,117
294,2
295,676
296,186
297,126
298,21
299,169
300,538
301,400
302,1605
303,2185
304,991
305,584
306,1622
307,263
308,3488
309,3006
310,1502
311,2097
312,1415
313,706
314,2230
315,38
316,190
317,205
318,250
319,2440
320,2282
321,48
322,1174
323,1200
324,764
325,19
326,367
327,1271
328,2171
329,38
330,3
331,847
332,0
333,89
334,197
335,182
336,1251
337,31
338,5
339,2282
340,1315
341,496
342,329
343,290
344,1672
345,311
346,635
347,610
348,18
349,313
350,1054
351,2621
352,15
353,20
354,186
355,1128
356,2168
357,2272
358,55
359,112
360,1521
361,1972
362,1106
363,11
364,1282
365,672
366,244
367,902
368,1515
369,67
370,677
371,1300
372,44
373,1351
374,2259
375,1696
376,802
377,213
378,799
379,2725
380,1169
381,877
382,1476
383,74
384,2445
385,740
386,590
387,406
388,197
389,213
390,176
391,649
392,1438
393,5
394,1529
395,26
396,82
397,1
398,1361
399,2395
400,41
401,117
402,155
403,286
404,264
405,151
406,40
407,1192
408,2556
409,3340
410,391
411,602
412,2472
413,1976
414,2239
415,319
416,275
417,53
418,2490
419,88
420,1680
421,1894
422,2183
423,60
424,2526
425,2285
426,291
427,89
428,59
429,1172
430,1916
431,3328
432,1191
433,50
434,6
435,66
436,3023
437,91
438,1366
439,2929
440,373
441,0
442,1273
443,0
444,271
445,57
446,1799
447,8
448,1474
449,6
450,1529
451,1722
452,1884
453,1504
454,1999
455,1489
456,1242
457,7
458,622
459,2253
460,558
461,634
462,3127
463,108
464,2317
465,3502
466,127
467,2820
468,1572
469,485
470,1560
471,5
472,567
473,1584
474,170
475,325
476,1268
477,1262
478,680
479,421
480,376
481,1163
482,1556
483,1418
484,1392
485,1048
486,475
487,1631
488,1298
489,3306
490,1025
491,4
492,241
493,1979
494,3350
495,211
496,1568
497,108
498,867
499,176
500,2591
501,72
502,1306
503,1090
504,2023
505,15
506,1155
507,1081
508,157
509,1413
510,160
511,1
512,1772
513,1312
514,1344
515,231
516,74
517,26
518,133
519,54
520,1133
521,1614
522,154
523,60
524,687
525,1931
526,1478
527,1062
528,177
529,3284
530,339
531,20
532,925
533,1469
534,2551
535,827
536,841
537,1408
538,3094
539,3144
540,2379
541,186
542,116
543,14
544,3412
545,2757
546,3246
547,931
548,0
549,1459
550,468
551,1472
552,77
553,60
554,33
555,2650
556,2356
557,2740
558,408
559,406
560,906
561,1113
562,340
563,57
564,2067
565,1718
566,3312
567,126
568,1400
569,1997
570,2439
571,3684
572,24
573,1928
574,958
575,2246
576,669
577,191
578,1203
579,2150
580,1707
581,1686
582,484
583,1340
584,1794
585,2088
586,416
587,6
588,14
589,536
590,0
591,2451
592,2016
593,89
594,18
595,1933
596,2951
597,70
598,100
599,901
600,660
601,785
602,3375
603,805
604,2212
605,94
606,3617
607,1208
608,2728
609,464
610,826
611,1275
612,486
613,1604
614,1723
615,403
616,206
617,191
618,77
619,66
620,988
621,15
622,2795
623,1451
624,1317
625,823
626,4
627,2633
628,2531
629,2604
630,12
631,7
632,97
633,12
634,2461
635,2702
636,7
637,2119
638,2448
639,2343
640,409
641,1461
642,470
643,1355
644,85
645,2467
646,1048
647,118
648,1914
649,23
650,2755
651,500
652,1323
653,361
654,442
655,509
656,866
657,3
658,12
659,64
660,7
661,2058
662,252
663,1759
664,2310
665,10
666,851
667,91
668,41
669,3
670,1017
671,1318
672,1926
673,991
674,3607
675,718
676,2983
677,2901
678,2345
679,1641
680,78
681,21
682,1404
683,405
684,1810
685,3191
686,1602
687,36
688,1167
689,327
690,260
691,2221
692,8
693,1648
694,1119
695,63
696,31
697,335
698,633
699,5
700,4
701,1143
702,385
703,1157
704,80
705,1004
706,2641
707,271
708,135
709,715
710,3
711,1308
712,10
713,735
714,175
715,184
716,45
717,387
718,822
719,106
720,549
721,1888
722,1276
723,615
724,644
725,507
726,259
727,96
728,22
729,2087
730,3289
731,1922
732,672
733,1558
734,961
735,2434
736,93
737,1273
738,791
739,2435
740,1816
741,1135
742,1045
743,1880
744,311
745,694
746,1659
747,1077
748,649
749,777
750,2152
751,35
752,646
753,440
754,116
755,29
756,2617
757,519
758,1873
759,1582
760,1712
761,1145
762,80
763,1642
764,777
765,17
766,823
767,1034
768,2099
769,47
770,1497
771,1256
772,695
773,28
774,40
775,899
776,309
777,290
778,2299
779,1070
780,2278
781,1076
782,1237
783,351
784,863
785,12
786,915
787,3175
788,1004
789,1751
790,2352
791,21
792,32
793,1165
794,2008
795,236
796,7
797,254
798,1494
799,501
800,497
801,837
802,536
803,819
804,1135
805,176
806,547
807,70
808,176
809,2567
810,301
811,1659
812,728
813,633
814,992
815,2845
816,2870
817,2017
818,373
819,669
820,2265
821,572
822,943
823,870
824,542
825,254
826,14
827,2664
828,264
829,556
830,1707
831,912
832,2859
833,2123
834,1097
835,552
836,134
837,3603
838,1
839,2458
840,1714
841,1781
842,2500
843,104
844,1
845,128
846,564
847,1348
848,244
849,119
850,23
851,172
852,295
853,1353
854,71
855,2673
856,2824
857,864
858,21
859,1420
